OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO48296,"Road-650 Black, 48",Black,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,469.794,1409.382,0,112.7506,35.2346
SO48296,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,9,53.994,485.946,0,38.8757,12.1487
SO48296,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1000.4375,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,600.2625,1200.525,0,96.042,30.0131
SO48296,"Road-250 Red, 58",Red,Bikes,Road Bikes,2181.5625,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,1308.9375,1308.9375,0,104.715,32.7234
SO48296,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,35.994,179.97,0,14.3976,4.4993
SO48296,"Road-650 Red, 58",Red,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,469.794,469.794,0,37.5835,11.7449
SO48296,"Road-550-W Yellow, 42",Yellow,Bikes,Road Bikes,1000.4375,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,600.2625,3601.575,0,288.126,90.0394
SO48296,"Road-650 Red, 62",Red,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,469.794,1409.382,0,112.7506,35.2346
SO48296,"Road-550-W Yellow, 48",Yellow,Bikes,Road Bikes,1000.4375,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,600.2625,1200.525,0,96.042,30.0131
SO48296,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,28.8404,57.6808,0,4.6145,1.442
SO48296,"Women's Tights, S",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,44.994,179.976,0,14.3981,4.4994
SO48296,"Road-650 Red, 44",Red,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,469.794,939.588,0,75.167,23.4897
SO48296,"Road-250 Black, 48",Black,Bikes,Road Bikes,2181.5625,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,1308.9375,2617.875,0,209.43,65.4469
SO48296,Cable Lock,NA,Accessories,Locks,25,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,15,90,0,7.2,2.25
SO48296,Minipump,NA,Accessories,Pumps,19.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,11.994,35.982,0,2.8786,0.8996
SO48297,AWC Logo Cap,Multi,Clothing,Caps,8.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,5.1865,31.119,0,2.4895,0.778
SO48297,"Women's Tights, S",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,44.994,44.994,0,3.5995,1.1249
SO48297,"Women's Tights, L",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,44.994,134.982,0,10.7986,3.3746
SO48297,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,22.794,136.764,0,10.9411,3.4191
SO48297,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,1242.8518,3728.5554,0,298.2844,93.2139
SO48297,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,1242.8518,3728.5554,0,298.2844,93.2139
SO48297,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,28.8404,144.202,0,11.5362,3.6051
SO48297,"Full-Finger Gloves, S",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,22.794,22.794,0,1.8235,0.5699
SO48298,"LL Road Frame - Black, 52",Black,Components,Road Frames,306.5636,5/30/2012,06-11-2012,06-06-2012,No Discount,France,1,183.9382,183.9382,0,14.7151,4.5985
SO48299,"Mountain-300 Black, 48",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,647.994,647.994,0,51.8395,16.1999
SO48299,AWC Logo Cap,Multi,Clothing,Caps,8.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,8,5.1865,41.492,0,3.3194,1.0373
SO48299,"Half-Finger Gloves, M",Black,Clothing,Gloves,23.5481,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,14.1289,42.3867,0,3.3909,1.0597
SO48299,LL Fork,NA,Components,Forks,148.22,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,88.932,266.796,0,21.3437,6.6699
SO48299,"Half-Finger Gloves, S",Black,Clothing,Gloves,23.5481,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,14.1289,42.3867,0,3.3909,1.0597
SO48299,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,53.994,269.97,0,21.5976,6.7493
SO48299,"Women's Tights, L",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,10,44.994,449.94,0,35.9952,11.2485
SO48299,HL Headset,NA,Components,Headsets,124.73,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,74.838,224.514,0,17.9611,5.6129
SO48299,HL Fork,NA,Components,Forks,229.49,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,137.694,826.164,0,66.0931,20.6541
SO48299,Minipump,NA,Accessories,Pumps,19.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,11.994,11.994,0,0.9595,0.2999
SO48299,"Mountain-300 Black, 40",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,647.994,1943.982,0,155.5186,48.5996
SO48299,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,28.8404,144.202,0,11.5362,3.6051
SO48299,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,8,35.994,287.952,0,23.0362,7.1988
SO48299,ML Mountain Handlebars,NA,Components,Handlebars,56.2909,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,33.7745,67.549,0,5.4039,1.6887
SO48299,"Men's Bib-Shorts, L",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,53.994,269.97,0,21.5976,6.7493
SO48299,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1226.9091,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,736.1455,2208.4365,0,176.6749,55.2109
SO48299,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,20.1865,121.119,0,9.6895,3.028
SO48299,"Men's Sports Shorts, L",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,35.994,71.988,0,5.759,1.7997
SO48299,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48299,"ML Mountain Frame - Black, 44",Black,Components,Mountain Frames,348.76,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,209.256,418.512,0,33.481,10.4628
SO48299,"HL Mountain Frame - Silver, 46",Silver,Components,Mountain Frames,1240.4545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,744.2727,744.2727,0,59.5418,18.6068
SO48299,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,Volume Discount 11 to 14,Canada,13,27.879,355.1785,7.2485,28.4143,8.8795
SO48299,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1226.9091,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,736.1455,736.1455,0,58.8916,18.4036
SO48299,"Mountain-300 Black, 38",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,647.994,647.994,0,51.8395,16.1999
SO48299,ML Headset,NA,Components,Headsets,102.29,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,61.374,306.87,0,24.5496,7.6718
SO48299,"Men's Sports Shorts, S",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,35.994,107.982,0,8.6386,2.6996
SO48299,"Women's Tights, S",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,44.994,179.976,0,14.3981,4.4994
SO48299,"Full-Finger Gloves, L",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,9,22.794,205.146,0,16.4117,5.1287
SO48299,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,7,28.8404,201.8828,0,16.1506,5.0471
SO48299,ML Mountain Rear Wheel,Black,Components,Wheels,236.025,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,141.615,566.46,0,45.3168,14.1615
SO48299,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,1229.4589,4917.8356,0,393.4268,122.9459
SO48299,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,22.794,91.176,0,7.2941,2.2794
SO48299,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,1229.4589,2458.9178,0,196.7134,61.4729
SO48299,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,20.1865,60.5595,0,4.8448,1.514
SO48299,"ML Mountain Frame - Black, 38",Black,Components,Mountain Frames,348.76,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,209.256,837.024,0,66.9619,20.9256
SO48299,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,20.1865,100.9325,0,8.0746,2.5233
SO48299,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,1242.8518,2485.7036,0,198.8563,62.1426
SO48299,"Mountain-300 Black, 44",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,647.994,2591.976,0,207.3581,64.7994
SO48299,"Women's Tights, M",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,44.994,179.976,0,14.3981,4.4994
SO48299,Cable Lock,NA,Accessories,Locks,25,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,15,45,0,3.6,1.125
SO48299,"Men's Bib-Shorts, S",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,53.994,215.976,0,17.2781,5.3994
SO48299,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,1242.8518,7457.1108,0,596.5689,186.4278
SO48299,LL Mountain Front Wheel,Black,Components,Wheels,60.745,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,36.447,109.341,0,8.7473,2.7335
SO48300,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,20.1865,40.373,0,3.2298,1.0093
SO48301,"Women's Tights, L",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,44.994,44.994,0,3.5995,1.1249
SO48302,"ML Road Frame-W - Yellow, 44",Yellow,Components,Road Frames,540.7545,5/30/2012,06-11-2012,06-06-2012,No Discount,Southwest,1,324.4527,324.4527,0,25.9562,8.1113
SO48303,LL Mountain Handlebars,NA,Components,Handlebars,40.4909,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,24.2945,24.2945,0,1.9436,0.6074
SO48304,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,1229.4589,3688.3767,0,295.0701,92.2094
SO48304,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,1242.8518,2485.7036,0,198.8563,62.1426
SO48304,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,1229.4589,6147.2945,0,491.7836,153.6824
SO48304,"Full-Finger Gloves, L",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,9,22.794,205.146,0,16.4117,5.1287
SO48304,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,22.794,91.176,0,7.2941,2.2794
SO48304,"Full-Finger Gloves, S",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,22.794,68.382,0,5.4706,1.7096
SO48305,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1000.4375,5/30/2012,06-11-2012,06-06-2012,No Discount,Central,1,600.2625,600.2625,0,48.021,15.0066
SO48306,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,8,1229.4589,9835.6712,0,786.8537,245.8918
SO48306,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,1229.4589,1229.4589,0,98.3567,30.7365
SO48306,"ML Mountain Frame - Black, 38",Black,Components,Mountain Frames,348.76,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,1,209.256,209.256,0,16.7405,5.2314
SO48306,"Full-Finger Gloves, L",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,Volume Discount 11 to 14,Canada,11,22.0342,237.5287,4.8475,19.0023,5.9382
SO48306,"HL Mountain Frame - Silver, 46",Silver,Components,Mountain Frames,1240.4545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,7,744.2727,5209.9089,0,416.7927,130.2477
SO48306,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,Volume Discount 11 to 14,Canada,12,1201.4234,14128.7392,288.3416,1130.2991,353.2185
SO48306,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1240.4545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,744.2727,2977.0908,0,238.1673,74.4273
SO48306,"Women's Tights, L",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,44.994,269.964,0,21.5971,6.7491
SO48306,LL Fork,NA,Components,Forks,148.22,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,88.932,355.728,0,28.4582,8.8932
SO48306,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,28.8404,173.0424,0,13.8434,4.3261
SO48306,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,7,53.994,377.958,0,30.2366,9.449
SO48306,"Men's Sports Shorts, S",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,35.994,71.988,0,5.759,1.7997
SO48306,LL Mountain Front Wheel,Black,Components,Wheels,60.745,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,36.447,109.341,0,8.7473,2.7335
SO48306,HL Headset,NA,Components,Headsets,124.73,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,74.838,149.676,0,11.9741,3.7419
SO48306,"Women's Tights, M",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,44.994,179.976,0,14.3981,4.4994
SO48306,"ML Mountain Frame - Black, 48",Black,Components,Mountain Frames,348.76,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,8,209.256,1674.048,0,133.9238,41.8512
SO48306,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,Volume Discount 11 to 14,Canada,13,1201.4234,15306.1341,312.3701,1224.4907,382.6534
SO48306,"Half-Finger Gloves, M",Black,Clothing,Gloves,23.5481,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,14.1289,70.6445,0,5.6516,1.7661
SO48306,"Half-Finger Gloves, S",Black,Clothing,Gloves,23.5481,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,14.1289,56.5156,0,4.5212,1.4129
SO48306,HL Mountain Rear Wheel,Black,Components,Wheels,327.215,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,196.329,785.316,0,62.8253,19.6329
SO48306,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1226.9091,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,736.1455,2208.4365,0,176.6749,55.2109
SO48306,"Mountain-300 Black, 48",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,647.994,1943.982,0,155.5186,48.5996
SO48306,"ML Mountain Frame - Black, 44",Black,Components,Mountain Frames,348.76,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,209.256,627.768,0,50.2214,15.6942
SO48306,Minipump,NA,Accessories,Pumps,19.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,11.994,35.982,0,2.8786,0.8996
SO48306,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,20.1865,40.373,0,3.2298,1.0093
SO48306,"Women's Tights, S",Black,Clothing,Tights,74.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,44.994,269.964,0,21.5971,6.7491
SO48306,"Men's Sports Shorts, L",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,35.994,215.964,0,17.2771,5.3991
SO48306,AWC Logo Cap,Multi,Clothing,Caps,8.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,5.1865,31.119,0,2.4895,0.778
SO48306,"Mountain-300 Black, 44",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,647.994,1295.988,0,103.679,32.3997
SO48306,ML Mountain Handlebars,NA,Components,Handlebars,56.2909,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,7,33.7745,236.4215,0,18.9137,5.9105
SO48306,ML Headset,NA,Components,Headsets,102.29,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,10,61.374,613.74,0,49.0992,15.3435
SO48306,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1226.9091,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,736.1455,1472.291,0,117.7833,36.8073
SO48306,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,28.8404,173.0424,0,13.8434,4.3261
SO48306,HL Fork,NA,Components,Forks,229.49,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,7,137.694,963.858,0,77.1086,24.0965
SO48306,"Mountain-300 Black, 40",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,647.994,3887.964,0,311.0371,97.1991
SO48306,LL Mountain Handlebars,NA,Components,Handlebars,40.4909,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,24.2945,72.8835,0,5.8307,1.8221
SO48306,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,9,20.1865,181.6785,0,14.5343,4.542
SO48306,ML Mountain Rear Wheel,Black,Components,Wheels,236.025,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,141.615,566.46,0,45.3168,14.1615
SO48306,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,20.1865,121.119,0,9.6895,3.028
SO48306,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,28.8404,144.202,0,11.5362,3.6051
SO48306,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,1229.4589,7376.7534,0,590.1403,184.4188
SO48306,"Men's Bib-Shorts, S",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,53.994,269.97,0,21.5976,6.7493
SO48306,"Mountain-300 Black, 38",Black,Bikes,Mountain Bikes,1079.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,647.994,3239.97,0,259.1976,80.9993
SO48306,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,6,1242.8518,7457.1108,0,596.5689,186.4278
SO48306,"HL Mountain Frame - Silver, 42",Silver,Components,Mountain Frames,1240.4545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,744.2727,2232.8181,0,178.6254,55.8205
SO48306,Cable Lock,NA,Accessories,Locks,25,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,15,30,0,2.4,0.75
SO48306,"Men's Bib-Shorts, L",Multi,Clothing,Bib-Shorts,89.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,53.994,107.988,0,8.639,2.6997
SO48306,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,10,22.794,227.94,0,18.2352,5.6985
SO48306,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,35.994,107.982,0,8.6386,2.6996
SO48307,"Road-250 Black, 52",Black,Bikes,Road Bikes,2181.5625,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,1308.9375,5235.75,0,418.86,130.8938
SO48307,"Road-650 Red, 44",Red,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,469.794,1409.382,0,112.7506,35.2346
SO48307,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,10,35.994,359.94,0,28.7952,8.9985
SO48307,"ML Road Frame-W - Yellow, 44",Yellow,Components,Road Frames,540.7545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,324.4527,1297.8108,0,103.8249,32.4453
SO48307,"ML Road Frame-W - Yellow, 38",Yellow,Components,Road Frames,540.7545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,324.4527,1622.2635,0,129.7811,40.5566
SO48307,"Road-250 Red, 52",Red,Bikes,Road Bikes,2443.35,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,1466.01,5864.04,0,469.1232,146.601
SO48307,"ML Road Frame-W - Yellow, 48",Yellow,Components,Road Frames,540.7545,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,324.4527,973.3581,0,77.8686,24.334
SO48307,"Road-550-W Yellow, 38",Yellow,Bikes,Road Bikes,1000.4375,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,600.2625,3001.3125,0,240.105,75.0328
SO48307,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,5/30/2012,06-11-2012,06-06-2012,Volume Discount 11 to 14,Canada,12,19.5136,229.4799,4.6833,18.3584,5.737
SO48307,Cable Lock,NA,Accessories,Locks,25,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,5,15,75,0,6,1.875
SO48307,"Road-250 Black, 48",Black,Bikes,Road Bikes,2181.5625,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,1308.9375,2617.875,0,209.43,65.4469
SO48307,"Road-650 Black, 58",Black,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,469.794,1409.382,0,112.7506,35.2346
SO48307,"LL Road Frame - Red, 62",Red,Components,Road Frames,337.22,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,4,202.332,809.328,0,64.7462,20.2332
SO48307,"LL Road Frame - Red, 60",Red,Components,Road Frames,337.22,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,202.332,606.996,0,48.5597,15.1749
SO48307,"Road-650 Black, 48",Black,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,3,469.794,1409.382,0,112.7506,35.2346
SO48307,"Road-650 Black, 60",Black,Bikes,Road Bikes,782.99,5/30/2012,06-11-2012,06-06-2012,No Discount,Canada,2,469.794,939.588,0,75.167,23.4897
